Index,Eye ID,Final Label,type,diss_R,homo_R,cont_R,ener_R,ASM_R,corr_R,diss_G,homo_G,cont_G,ener_G,ASM_G,corr_G,diss_B,homo_B,cont_B,ener_B,ASM_B,corr_B
0,TRAIN050022.JPG,NRG,TRAIN,2.2523152428500985,0.3763079802590429,12.325124044625248,0.06184553086346832,0.0038248696877842127,0.9495712935308326,2.0593873274161743,0.3990882590913031,10.603095722386591,0.09178524169135133,0.008424530592339777,0.8621113098485953,2.035348865877712,0.39248758386697385,8.564926960059173,0.09801646517829024,0.009607227446046984,0.8502659168739702
1,TRAIN003399.JPG,NRG,TRAIN,3.274909085305721,0.2939056588806471,19.348257211538467,0.062444259956991974,0.003899285601576391,0.9850830179696654,2.939630331607495,0.2854124414548307,14.321533684664695,0.046974449354067215,0.002206598892117826,0.9410716584841013,3.2534709381163713,0.25957333839516383,17.1578410071499,0.055375197140165956,0.003066412458312244,0.8295604666767749
2,TRAIN011846.JPG,NRG,TRAIN,1.7747280263806706,0.5113393081095823,22.546462802021697,0.13176483870745967,0.017361972719602863,0.9940565339099807,1.7297368096646943,0.5452614729279343,38.361385909763314,0.12537756032178216,0.01571953263224212,0.9944049942756523,1.834673939842209,0.5292655180331872,39.36869760848126,0.12130089333127575,0.014713906722965537,0.9940898307317035
3,TRAIN005388.JPG,NRG,TRAIN,3.982364090236687,0.43055147492954704,227.07103673570026,0.14093135771610746,0.01986164758770544,0.9757969166938069,3.6903699765779083,0.44678960587214317,189.02135339620315,0.14266757534508034,0.02035403705484418,0.9710204587160168,2.4728604228303745,0.5091325204834026,68.71943956484222,0.13794112915553505,0.019027755112704006,0.9684902964469975
4,TRAIN035358.JPG,NRG,TRAIN,3.523541512573964,0.28451416715506694,25.660267967209073,0.04066187959364669,0.0016533884520882212,0.9723975964165568,4.4629175912228805,0.2632961963622632,49.17937931459566,0.04272595430817284,0.001825507171544073,0.914003970926999,3.6928200505424065,0.26115479393399516,26.761083117603548,0.05790918544537176,0.0033534737589464565,0.9030129891666964
5,TRAIN041829.JPG,NRG,TRAIN,2.5557738535502965,0.3262889080462306,11.165526380670613,0.06977094418493002,0.0048679846524566205,0.951471094019586,5.077531743096647,0.21740821988931844,52.33314071745562,0.023059526570282915,0.0005317417656455837,0.9823688786779275,3.836696406558185,0.24567177104778737,27.31919918022682,0.03202932268519862,0.0010258775116725788,0.983854585993335
6,TRAIN040915.JPG,NRG,TRAIN,2.903622719428008,0.40845218456515864,24.342108912721894,0.1658003154322305,0.027489744597427136,0.9809296345625896,4.641141210552268,0.24415563604825655,51.760778784516766,0.03403760677262368,0.0011585586748077575,0.956863640623118,3.305542714497041,0.2727076736825489,19.85186298076923,0.05187525633385929,0.002691042219703608,0.9504364690058198
7,TRAIN092129.JPG,NRG,TRAIN,3.557233881903353,0.25901076138413826,22.912009214743588,0.02587548048058009,0.0006695404901008811,0.9932148355355931,4.5005470290927025,0.2539398845473159,48.92820821005918,0.03227563343948638,0.0010417165139200916,0.9735198983947021,3.4876879930966465,0.27714461886012903,24.307638375246547,0.044372531162241526,0.001968921521744095,0.9737097978793431
8,TRAIN013397.JPG,NRG,TRAIN,3.310315735946746,0.269709440631993,19.487422183185405,0.029140336877465256,0.0008491592333321616,0.9891625732729977,3.239991678994083,0.28106888195564184,19.205182137573967,0.03638906563756926,0.0013241640979753237,0.9840939821430076,2.853658160749507,0.29398402402103685,13.638567862426035,0.049417117940469775,0.0024420515455422995,0.9703575862405796
9,TRAIN008011.JPG,NRG,TRAIN,2.5655934109960548,0.3429853460946952,12.075663369082836,0.03597790757229055,0.0012944098332802819,0.9913385304150263,4.006641395463511,0.2955727408813749,39.20730091222879,0.03814373057955648,0.0014549441825257921,0.9748720551520769,1.9201568663708082,0.39968433836962947,6.408145340236685,0.09750603411947564,0.009507426689708347,0.8743985659894192
