0,1,2,3,4,5,6,7,8,9,Final Label
15.049958030112943,1.713833518295309,2.5242229764048174,-2.597677502505683,0.41438914253724496,0.720663807607476,1.0629856205817587,-0.8534600023876258,-0.6353047642791292,-0.24436792631695448,NRG
14.272718811916437,5.553512044605937,2.9483930659831,-2.763210794205116,0.8128656479780252,0.9863904905975416,1.0446572012716564,-0.8582806273346515,-0.7179162874254554,-0.2272935039875219,NRG
376.28279207218696,184.796309881164,-33.29441906231047,-14.861254656507594,4.986145896773802,1.8172091051004424,0.9721864641614928,-0.6506495915985256,-0.564035944219635,-0.2101058388457123,NRG
1256.103671464331,-227.3704253538764,-65.80036375585738,-12.25253012733872,11.42507178873133,6.766489164573257,0.9759973621125232,-0.14261729829006364,-0.2764867137295756,0.4134304684687845,NRG
62.60354166686579,39.449009755439064,-31.538294342825044,-4.753563386814739,2.0168111220566156,-0.2073667011129125,1.0014878053788374,-0.8804402154168471,-0.6006771584754584,-0.22923027658774978,NRG
189.2069383349081,179.1842682204811,-14.36921632234118,-8.989171899892764,5.010642139746033,-0.09735779033474523,0.9251347059068933,-0.6985039212705922,-0.6659709834088118,-0.16935942389849631,NRG
102.35071014146163,54.083873518144514,-57.222154038230556,-5.81338081805053,2.9541780269049878,0.24918990109831363,0.9843720619331049,-0.6798090849860845,-0.6949622184794133,-0.23045884559980784,NRG
320.70361714780546,-6.456122120285256,-26.072799316566723,-8.863003085494231,2.688078043942492,1.1727242864973328,0.9467930191637772,-0.7197014907650379,-0.5866258328008405,-0.09658017282462872,NRG
164.26823769024415,-2.397768173837058,-27.40717979982297,-6.23839159036504,1.5538075444051012,0.5148042865673235,0.951513688644094,-0.820826772363028,-0.6329741021835014,-0.18954626372796565,NRG
116.12244427772406,58.958757954890785,-128.9970668570378,-4.714325133359264,2.833933783456266,-1.3827021873205736,0.9132987593581101,-0.7611135153839439,-0.5103101049097765,-0.19307502864761597,NRG
269.74719199424595,-138.3795182564346,30.384319807555567,-7.166477987280065,1.7366817481798666,1.2897294133826969,0.9800731032524904,-0.754626636386025,-0.6371832059017043,-0.1338438523551955,NRG
